26.5255;0
-15.9588;0
3.85309;0
-1.86496;0
1.28226;0
-0.634813;0
0.372676;0
-0.113698;0
0.0236871;0
-0.333198;0
0.143701;0
-0.0726403;0
-0.0568489;0
-0.331619;0
-0.129489;0
-0.0126331;0
0.11054;0
-0.102644;0
0.233712;0
-0.0679029;0
0.25582;0
0.0979065;0
-0.145281;0
-0.228975;0
0.180022;0
-0.080536;0
0.10896;0
-0.129489;0
-0.00157914;0
0.0173705;0
0.0536906;0
-0.0552698;0
0.0757986;0
0.0710612;0
0.0205288;0
0.0173705;0
-0.0142122;0
-0.118435;0
-0.0726403;0
-0.31109;0
0.0852734;0
-0.143701;0
-0.113698;0
0.306353;0
0.161072;0
-0.348989;0
0.168968;0
-0.0773777;0
0.011054;0
-0.173705;0
