Initial max|⟨B·n⟩ᵢ|: 0.11594103759828579
J=8.2e-02, Jf=7.5e-03, ⟨B·n⟩=8.5e-03, Len=sum([14.9, 16.3, 15.8, 15.7, 18.1, 20.4])=101.3, ϰ=[6.4, 24.3, 8.0, 4.8, 7.9, 23.9], ∫ϰ²/L=[1.0, 2.4, 1.9, 1.0, 1.4, 8.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.1e-01
J=8.3e-02, Jf=7.5e-03, ⟨B·n⟩=8.5e-03, Len=sum([14.9, 16.3, 15.8, 15.7, 18.1, 20.4])=101.3, ϰ=[6.5, 24.3, 8.1, 4.9, 7.9, 24.1], ∫ϰ²/L=[1.0, 2.4, 1.9, 1.0, 1.4, 8.5], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.1e+00
J=8.2e-02, Jf=7.5e-03, ⟨B·n⟩=8.5e-03, Len=sum([14.9, 16.3, 15.8, 15.7, 18.1, 20.4])=101.3, ϰ=[6.4, 24.3, 8.0, 4.8, 7.9, 23.9], ∫ϰ²/L=[1.0, 2.4, 1.9, 1.0, 1.4, 8.5], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.0e-01
J=1.2e-01, Jf=7.5e-03, ⟨B·n⟩=8.5e-03, Len=sum([14.9, 16.3, 15.8, 15.7, 18.2, 20.4])=101.3, ϰ=[6.8, 24.3, 8.2, 4.9, 7.8, 24.6], ∫ϰ²/L=[1.0, 2.4, 1.9, 1.0, 1.4, 8.6], C-C-Sep=0.49, C-S-Sep=0.19, ║∇J║=2.8e+01
J=8.2e-02, Jf=7.5e-03, ⟨B·n⟩=8.5e-03, Len=sum([14.9, 16.3, 15.8, 15.7, 18.1, 20.4])=101.3, ϰ=[6.4, 24.3, 8.1, 4.9, 7.9, 24.0], ∫ϰ²/L=[1.0, 2.4, 1.9, 1.0, 1.4, 8.5], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.6e-01
J=8.2e-02, Jf=7.5e-03, ⟨B·n⟩=8.5e-03, Len=sum([14.9, 16.3, 15.8, 15.7, 18.1, 20.4])=101.3, ϰ=[6.4, 24.3, 8.0, 4.8, 7.9, 23.9], ∫ϰ²/L=[1.0, 2.4, 1.9, 1.0, 1.4, 8.5], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=9.3e-02
J=8.2e-02, Jf=7.5e-03, ⟨B·n⟩=8.5e-03, Len=sum([14.9, 16.3, 15.8, 15.7, 18.1, 20.3])=101.2, ϰ=[6.4, 23.9, 8.0, 4.8, 7.9, 24.4], ∫ϰ²/L=[1.0, 2.3, 1.9, 1.0, 1.4, 8.7], C-C-Sep=0.50, C-S-Sep=0.19, ║∇J║=3.2e-01
J=8.2e-02, Jf=7.5e-03, ⟨B·n⟩=8.5e-03, Len=sum([14.9, 16.3, 15.8, 15.7, 18.1, 20.3])=101.2, ϰ=[6.4, 23.9, 8.0, 4.8, 7.9, 24.4], ∫ϰ²/L=[1.0, 2.3, 1.9, 1.0, 1.4, 8.6], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=2.0e-01
J=8.2e-02, Jf=7.5e-03, ⟨B·n⟩=8.5e-03, Len=sum([14.9, 16.3, 15.8, 15.7, 18.1, 20.4])=101.2, ϰ=[6.5, 23.6, 8.1, 4.9, 7.8, 24.6], ∫ϰ²/L=[1.0, 2.3, 1.9, 1.0, 1.4, 8.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=4.0e-01
J=8.2e-02, Jf=7.5e-03, ⟨B·n⟩=8.5e-03, Len=sum([14.9, 16.3, 15.8, 15.7, 18.1, 20.3])=101.2, ϰ=[6.6, 23.0, 8.2, 4.9, 7.8, 25.3], ∫ϰ²/L=[1.0, 2.3, 1.9, 1.0, 1.4, 8.3], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.2e-01
J=8.2e-02, Jf=7.5e-03, ⟨B·n⟩=8.5e-03, Len=sum([14.9, 16.3, 15.8, 15.7, 18.1, 20.3])=101.2, ϰ=[6.7, 23.0, 8.3, 4.9, 7.7, 25.6], ∫ϰ²/L=[1.0, 2.3, 1.9, 1.0, 1.4, 8.5], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.1e-01
J=8.1e-02, Jf=7.4e-03, ⟨B·n⟩=8.5e-03, Len=sum([14.9, 16.3, 15.8, 15.8, 18.1, 20.3])=101.2, ϰ=[6.9, 23.0, 8.5, 4.9, 7.5, 26.7], ∫ϰ²/L=[1.0, 2.3, 1.9, 1.0, 1.3, 8.8], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=8.9e-02
J=8.9e-02, Jf=7.5e-03, ⟨B·n⟩=8.6e-03, Len=sum([15.0, 16.4, 15.9, 15.9, 18.2, 20.2])=101.6, ϰ=[7.5, 23.3, 9.4, 5.1, 6.8, 28.8], ∫ϰ²/L=[1.1, 2.5, 2.0, 1.0, 1.2, 8.7], C-C-Sep=0.49, C-S-Sep=0.19, ║∇J║=5.4e+00
J=8.1e-02, Jf=7.4e-03, ⟨B·n⟩=8.5e-03, Len=sum([15.0, 16.3, 15.9, 15.8, 18.2, 20.2])=101.3, ϰ=[7.1, 23.1, 8.7, 5.0, 7.3, 27.4], ∫ϰ²/L=[1.1, 2.3, 1.9, 1.0, 1.3, 8.8], C-C-Sep=0.50, C-S-Sep=0.19, ║∇J║=9.0e-02
J=8.8e-02, Jf=7.4e-03, ⟨B·n⟩=8.5e-03, Len=sum([15.0, 16.4, 15.9, 15.9, 18.2, 20.3])=101.7, ϰ=[7.4, 23.7, 9.5, 5.2, 6.9, 28.0], ∫ϰ²/L=[1.1, 2.5, 2.0, 1.0, 1.3, 8.0], C-C-Sep=0.49, C-S-Sep=0.19, ║∇J║=5.8e+00
J=8.1e-02, Jf=7.4e-03, ⟨B·n⟩=8.5e-03, Len=sum([15.0, 16.3, 15.9, 15.8, 18.2, 20.2])=101.4, ϰ=[7.2, 23.3, 8.8, 5.0, 7.3, 27.6], ∫ϰ²/L=[1.1, 2.4, 1.9, 1.0, 1.3, 8.7], C-C-Sep=0.50, C-S-Sep=0.19, ║∇J║=1.0e-01
J=5.9e-01, Jf=7.5e-03, ⟨B·n⟩=8.5e-03, Len=sum([15.1, 16.4, 16.0, 16.0, 18.3, 20.3])=102.0, ϰ=[7.2, 24.9, 10.3, 5.4, 6.3, 25.3], ∫ϰ²/L=[1.1, 2.7, 2.0, 1.0, 1.2, 6.2], C-C-Sep=0.42, C-S-Sep=0.19, ║∇J║=5.1e+01
J=8.1e-02, Jf=7.4e-03, ⟨B·n⟩=8.5e-03, Len=sum([15.0, 16.3, 15.9, 15.8, 18.2, 20.2])=101.4, ϰ=[7.2, 23.3, 8.9, 5.0, 7.2, 27.6], ∫ϰ²/L=[1.1, 2.4, 1.9, 1.0, 1.3, 8.6], C-C-Sep=0.50, C-S-Sep=0.19, ║∇J║=1.0e-01
J=1.9e-01, Jf=7.4e-03, ⟨B·n⟩=8.5e-03, Len=sum([15.0, 16.4, 15.9, 15.9, 18.2, 20.3])=101.8, ϰ=[7.3, 24.4, 9.8, 5.3, 6.6, 27.0], ∫ϰ²/L=[1.1, 2.6, 2.0, 1.0, 1.2, 7.1], C-C-Sep=0.46, C-S-Sep=0.19, ║∇J║=2.4e+01
J=8.1e-02, Jf=7.3e-03, ⟨B·n⟩=8.5e-03, Len=sum([15.0, 16.4, 15.9, 15.8, 18.2, 20.2])=101.5, ϰ=[7.3, 23.6, 9.1, 5.1, 7.1, 27.7], ∫ϰ²/L=[1.1, 2.4, 1.9, 1.0, 1.3, 8.3], C-C-Sep=0.50, C-S-Sep=0.19, ║∇J║=1.5e+00
J=8.0e-02, Jf=7.4e-03, ⟨B·n⟩=8.5e-03, Len=sum([15.0, 16.4, 15.9, 15.8, 18.2, 20.2])=101.4, ϰ=[7.2, 23.4, 9.0, 5.0, 7.1, 27.7], ∫ϰ²/L=[1.1, 2.4, 1.9, 1.0, 1.3, 8.5], C-C-Sep=0.50, C-S-Sep=0.19, ║∇J║=1.1e-01
J=8.0e-02, Jf=7.3e-03, ⟨B·n⟩=8.5e-03, Len=sum([15.0, 16.4, 15.9, 15.8, 18.2, 20.2])=101.5, ϰ=[7.3, 23.5, 9.1, 5.1, 7.1, 27.7], ∫ϰ²/L=[1.1, 2.4, 1.9, 1.0, 1.3, 8.4], C-C-Sep=0.50, C-S-Sep=0.19, ║∇J║=7.9e-01
J=8.0e-02, Jf=7.4e-03, ⟨B·n⟩=8.5e-03, Len=sum([15.0, 16.4, 15.9, 15.8, 18.2, 20.2])=101.5, ϰ=[7.3, 23.5, 9.0, 5.1, 7.1, 27.7], ∫ϰ²/L=[1.1, 2.4, 1.9, 1.0, 1.3, 8.4], C-C-Sep=0.50, C-S-Sep=0.19, ║∇J║=1.5e-01
J=8.1e-02, Jf=7.1e-03, ⟨B·n⟩=8.4e-03, Len=sum([15.0, 16.4, 15.9, 15.8, 18.2, 20.4])=101.7, ϰ=[7.4, 24.6, 9.3, 5.2, 7.0, 27.5], ∫ϰ²/L=[1.1, 2.6, 2.0, 1.0, 1.3, 7.8], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=2.5e+00
J=8.0e-02, Jf=7.3e-03, ⟨B·n⟩=8.5e-03, Len=sum([15.0, 16.4, 15.9, 15.8, 18.2, 20.3])=101.5, ϰ=[7.3, 23.7, 9.1, 5.1, 7.1, 27.7], ∫ϰ²/L=[1.1, 2.4, 1.9, 1.0, 1.3, 8.3], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=6.5e-01
J=9.1e-02, Jf=6.6e-03, ⟨B·n⟩=8.0e-03, Len=sum([14.9, 16.4, 16.0, 15.9, 18.4, 20.9])=102.5, ϰ=[8.0, 29.0, 9.7, 5.4, 7.2, 24.6], ∫ϰ²/L=[1.1, 3.1, 2.0, 1.0, 1.3, 7.4], C-C-Sep=0.48, C-S-Sep=0.17, ║∇J║=4.1e+00
J=8.0e-02, Jf=7.0e-03, ⟨B·n⟩=8.3e-03, Len=sum([15.0, 16.4, 15.9, 15.8, 18.2, 20.4])=101.8, ϰ=[7.5, 25.1, 9.3, 5.2, 7.1, 27.0], ∫ϰ²/L=[1.1, 2.6, 2.0, 1.0, 1.3, 7.7], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=3.6e-01
J=8.0e-02, Jf=6.9e-03, ⟨B·n⟩=8.2e-03, Len=sum([15.0, 16.4, 15.9, 15.9, 18.3, 20.5])=101.9, ϰ=[7.5, 25.9, 9.3, 5.2, 7.1, 26.6], ∫ϰ²/L=[1.1, 2.7, 2.0, 1.0, 1.3, 7.5], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=2.5e-01
J=7.9e-02, Jf=6.7e-03, ⟨B·n⟩=8.1e-03, Len=sum([14.9, 16.4, 15.9, 15.9, 18.3, 20.5])=101.9, ϰ=[7.5, 27.0, 9.2, 5.3, 7.1, 26.1], ∫ϰ²/L=[1.1, 2.8, 2.0, 1.0, 1.3, 7.2], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.4e-01
J=7.9e-02, Jf=6.5e-03, ⟨B·n⟩=8.0e-03, Len=sum([14.9, 16.4, 15.9, 15.9, 18.3, 20.4])=101.8, ϰ=[7.4, 28.3, 9.0, 5.3, 7.0, 25.7], ∫ϰ²/L=[1.1, 2.9, 1.9, 1.0, 1.3, 6.9], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=4.5e-01
J=7.9e-02, Jf=6.6e-03, ⟨B·n⟩=8.0e-03, Len=sum([14.9, 16.4, 15.9, 15.9, 18.3, 20.5])=101.9, ϰ=[7.4, 27.5, 9.1, 5.3, 7.0, 26.0], ∫ϰ²/L=[1.1, 2.9, 1.9, 1.0, 1.3, 7.1], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.3e-01
J=9.8e-02, Jf=6.4e-03, ⟨B·n⟩=7.8e-03, Len=sum([14.9, 16.4, 16.0, 15.9, 18.3, 20.3])=101.7, ϰ=[7.1, 32.1, 8.7, 5.4, 6.6, 24.5], ∫ϰ²/L=[1.0, 3.3, 1.9, 1.0, 1.2, 6.3], C-C-Sep=0.48, C-S-Sep=0.18, ║∇J║=7.4e+00
J=7.9e-02, Jf=6.6e-03, ⟨B·n⟩=8.0e-03, Len=sum([14.9, 16.4, 15.9, 15.9, 18.3, 20.5])=101.8, ϰ=[7.4, 27.7, 9.1, 5.3, 7.0, 25.9], ∫ϰ²/L=[1.1, 2.9, 1.9, 1.0, 1.3, 7.0], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.3e-01
J=8.6e-02, Jf=6.4e-03, ⟨B·n⟩=7.9e-03, Len=sum([14.9, 16.4, 16.0, 15.9, 18.3, 20.3])=101.8, ϰ=[7.2, 30.5, 8.8, 5.4, 6.8, 25.1], ∫ϰ²/L=[1.0, 3.2, 1.9, 1.0, 1.3, 6.6], C-C-Sep=0.49, C-S-Sep=0.18, ║∇J║=3.9e+00
J=7.9e-02, Jf=6.6e-03, ⟨B·n⟩=8.0e-03, Len=sum([14.9, 16.4, 15.9, 15.9, 18.3, 20.5])=101.8, ϰ=[7.4, 27.9, 9.1, 5.3, 7.0, 25.9], ∫ϰ²/L=[1.1, 2.9, 1.9, 1.0, 1.3, 7.0], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.4e-01
J=8.0e-02, Jf=6.8e-03, ⟨B·n⟩=8.0e-03, Len=sum([14.9, 16.3, 15.9, 15.9, 18.2, 19.8])=100.9, ϰ=[5.9, 34.1, 7.7, 5.2, 6.4, 20.4], ∫ϰ²/L=[0.9, 3.4, 1.7, 1.0, 1.2, 5.5], C-C-Sep=0.49, C-S-Sep=0.20, ║∇J║=5.1e-01
J=7.8e-02, Jf=6.4e-03, ⟨B·n⟩=7.9e-03, Len=sum([14.9, 16.3, 15.9, 15.9, 18.2, 20.2])=101.5, ϰ=[6.8, 30.1, 8.5, 5.3, 6.8, 24.2], ∫ϰ²/L=[1.0, 3.1, 1.9, 1.0, 1.3, 6.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.2e-01
J=7.8e-02, Jf=6.3e-03, ⟨B·n⟩=7.8e-03, Len=sum([14.9, 16.3, 15.9, 15.9, 18.2, 20.1])=101.4, ϰ=[6.6, 31.1, 8.2, 5.3, 6.6, 22.6], ∫ϰ²/L=[1.0, 3.2, 1.8, 1.0, 1.2, 5.9], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=2.0e-01
J=7.8e-02, Jf=6.1e-03, ⟨B·n⟩=7.8e-03, Len=sum([14.9, 16.4, 15.9, 15.9, 18.2, 20.2])=101.5, ϰ=[6.7, 29.7, 8.3, 5.3, 6.7, 23.2], ∫ϰ²/L=[1.0, 3.1, 1.8, 1.0, 1.2, 5.9], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=2.0e-01
J=7.7e-02, Jf=6.1e-03, ⟨B·n⟩=7.8e-03, Len=sum([14.9, 16.4, 15.9, 15.9, 18.2, 20.2])=101.6, ϰ=[6.7, 28.8, 8.5, 5.4, 6.6, 24.0], ∫ϰ²/L=[1.0, 3.0, 1.8, 1.0, 1.2, 5.8], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=2.0e-01
J=7.7e-02, Jf=5.8e-03, ⟨B·n⟩=7.7e-03, Len=sum([14.9, 16.4, 15.9, 15.9, 18.3, 20.3])=101.7, ϰ=[6.7, 27.8, 8.4, 5.4, 6.4, 23.3], ∫ϰ²/L=[1.0, 3.0, 1.8, 1.0, 1.2, 5.2], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=2.2e+00
J=7.6e-02, Jf=5.9e-03, ⟨B·n⟩=7.8e-03, Len=sum([14.9, 16.4, 15.9, 15.9, 18.2, 20.3])=101.7, ϰ=[6.7, 28.4, 8.5, 5.4, 6.5, 23.9], ∫ϰ²/L=[1.0, 3.0, 1.8, 1.0, 1.2, 5.5], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=2.7e-01
J=7.6e-02, Jf=5.6e-03, ⟨B·n⟩=7.6e-03, Len=sum([14.9, 16.4, 15.9, 15.9, 18.3, 20.3])=101.8, ϰ=[6.5, 27.8, 8.2, 5.5, 6.3, 20.3], ∫ϰ²/L=[1.0, 3.0, 1.7, 1.0, 1.2, 4.6], C-C-Sep=0.50, C-S-Sep=0.19, ║∇J║=1.2e+00
J=3.6e-01, Jf=4.9e-03, ⟨B·n⟩=7.3e-03, Len=sum([15.0, 16.5, 16.0, 16.0, 18.5, 21.1])=103.1, ϰ=[5.9, 25.6, 6.7, 5.8, 5.3, 15.4], ∫ϰ²/L=[1.0, 3.2, 1.5, 1.1, 1.0, 4.2], C-C-Sep=0.46, C-S-Sep=0.18, ║∇J║=6.2e+01
J=7.6e-02, Jf=5.3e-03, ⟨B·n⟩=7.5e-03, Len=sum([14.9, 16.4, 16.0, 15.9, 18.3, 20.5])=102.0, ϰ=[6.3, 27.1, 7.8, 5.5, 6.1, 14.0], ∫ϰ²/L=[1.0, 3.0, 1.7, 1.0, 1.1, 3.8], C-C-Sep=0.50, C-S-Sep=0.19, ║∇J║=3.8e-01
J=7.4e-02, Jf=5.4e-03, ⟨B·n⟩=7.5e-03, Len=sum([14.9, 16.4, 16.0, 15.9, 18.3, 20.5])=102.0, ϰ=[6.4, 26.9, 7.9, 5.6, 6.1, 13.7], ∫ϰ²/L=[1.0, 3.0, 1.7, 1.0, 1.1, 3.7], C-C-Sep=0.50, C-S-Sep=0.19, ║∇J║=1.4e-01
J=7.4e-02, Jf=5.2e-03, ⟨B·n⟩=7.5e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.3, 20.6])=102.2, ϰ=[6.3, 27.1, 7.8, 5.7, 6.0, 14.5], ∫ϰ²/L=[1.0, 3.1, 1.7, 1.1, 1.1, 3.6], C-C-Sep=0.50, C-S-Sep=0.19, ║∇J║=1.3e-01
J=8.1e-02, Jf=5.0e-03, ⟨B·n⟩=7.3e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.8])=102.6, ϰ=[6.2, 27.0, 7.4, 5.8, 5.8, 15.4], ∫ϰ²/L=[1.0, 3.2, 1.6, 1.1, 1.1, 3.5], C-C-Sep=0.49, C-S-Sep=0.18, ║∇J║=7.2e+00
J=7.4e-02, Jf=5.2e-03, ⟨B·n⟩=7.4e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.3, 20.6])=102.3, ϰ=[6.3, 27.1, 7.7, 5.7, 6.0, 14.7], ∫ϰ²/L=[1.0, 3.1, 1.7, 1.1, 1.1, 3.5], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.4e-01
J=7.5e-02, Jf=5.0e-03, ⟨B·n⟩=7.3e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.7])=102.5, ϰ=[6.3, 27.0, 7.5, 5.8, 5.9, 15.2], ∫ϰ²/L=[1.0, 3.2, 1.6, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=2.7e+00
J=7.4e-02, Jf=5.1e-03, ⟨B·n⟩=7.4e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.6])=102.3, ϰ=[6.3, 27.1, 7.6, 5.7, 6.0, 14.9], ∫ϰ²/L=[1.0, 3.1, 1.7, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.5e-01
J=1.4e+00, Jf=4.7e-03, ⟨B·n⟩=7.1e-03, Len=sum([15.1, 16.6, 16.1, 16.1, 18.7, 22.0])=104.7, ϰ=[5.9, 34.2, 5.7, 6.5, 4.9, 20.5], ∫ϰ²/L=[1.1, 3.9, 1.5, 1.2, 1.0, 5.9], C-C-Sep=0.43, C-S-Sep=0.19, ║∇J║=1.9e+02
J=1.0e-01, Jf=4.9e-03, ⟨B·n⟩=7.3e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.8])=102.7, ϰ=[6.2, 26.7, 7.2, 5.9, 5.7, 15.9], ∫ϰ²/L=[1.0, 3.2, 1.6, 1.1, 1.1, 3.6], C-C-Sep=0.49, C-S-Sep=0.18, ║∇J║=1.7e+01
J=7.4e-02, Jf=5.1e-03, ⟨B·n⟩=7.4e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.6])=102.3, ϰ=[6.3, 27.1, 7.6, 5.7, 6.0, 14.9], ∫ϰ²/L=[1.0, 3.1, 1.7, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.5e-01
J=8.3e-02, Jf=5.0e-03, ⟨B·n⟩=7.3e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.8])=102.6, ϰ=[6.2, 26.8, 7.3, 5.8, 5.8, 15.6], ∫ϰ²/L=[1.0, 3.2, 1.6, 1.1, 1.1, 3.5], C-C-Sep=0.49, C-S-Sep=0.18, ║∇J║=8.4e+00
J=7.4e-02, Jf=5.1e-03, ⟨B·n⟩=7.4e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.6])=102.3, ϰ=[6.3, 27.1, 7.6, 5.7, 6.0, 14.9], ∫ϰ²/L=[1.0, 3.1, 1.7, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.5e-01
J=7.7e-02, Jf=5.0e-03, ⟨B·n⟩=7.3e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.7])=102.5, ϰ=[6.2, 26.9, 7.4, 5.8, 5.9, 15.4], ∫ϰ²/L=[1.0, 3.2, 1.6, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=4.6e+00
J=7.4e-02, Jf=5.1e-03, ⟨B·n⟩=7.4e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.6])=102.4, ϰ=[6.3, 27.1, 7.6, 5.7, 5.9, 15.0], ∫ϰ²/L=[1.0, 3.1, 1.7, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.5e-01
J=7.4e-02, Jf=5.0e-03, ⟨B·n⟩=7.4e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.7])=102.4, ϰ=[6.2, 27.0, 7.5, 5.8, 5.9, 15.2], ∫ϰ²/L=[1.0, 3.2, 1.6, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=2.5e+00
J=7.4e-02, Jf=5.1e-03, ⟨B·n⟩=7.4e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.7])=102.4, ϰ=[6.3, 27.0, 7.6, 5.7, 5.9, 15.0], ∫ϰ²/L=[1.0, 3.1, 1.7, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.5e-01
J=7.4e-02, Jf=5.1e-03, ⟨B·n⟩=7.4e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.7])=102.4, ϰ=[6.3, 27.0, 7.5, 5.7, 5.9, 15.2], ∫ϰ²/L=[1.0, 3.2, 1.6, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.4e+00
J=7.4e-02, Jf=5.1e-03, ⟨B·n⟩=7.4e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.7])=102.4, ϰ=[6.3, 27.0, 7.6, 5.7, 5.9, 15.0], ∫ϰ²/L=[1.0, 3.1, 1.7, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.5e-01
J=7.4e-02, Jf=5.1e-03, ⟨B·n⟩=7.4e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.7])=102.4, ϰ=[6.3, 27.0, 7.5, 5.7, 5.9, 15.1], ∫ϰ²/L=[1.0, 3.2, 1.7, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=8.4e-01
J=7.3e-02, Jf=5.1e-03, ⟨B·n⟩=7.4e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.7])=102.4, ϰ=[6.3, 27.0, 7.5, 5.7, 5.9, 15.0], ∫ϰ²/L=[1.0, 3.2, 1.7, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.6e-01
J=7.4e-02, Jf=5.1e-03, ⟨B·n⟩=7.4e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.7])=102.4, ϰ=[6.3, 27.0, 7.5, 5.7, 5.9, 15.1], ∫ϰ²/L=[1.0, 3.2, 1.7, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=5.3e-01
J=7.3e-02, Jf=5.1e-03, ⟨B·n⟩=7.4e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.7])=102.4, ϰ=[6.3, 27.0, 7.5, 5.7, 5.9, 15.1], ∫ϰ²/L=[1.0, 3.2, 1.7, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=1.5e-01
J=7.3e-02, Jf=5.0e-03, ⟨B·n⟩=7.3e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.7])=102.4, ϰ=[6.3, 27.3, 7.5, 5.8, 5.9, 15.3], ∫ϰ²/L=[1.0, 3.2, 1.6, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=4.4e-01
J=3.0e-01, Jf=7.2e-03, ⟨B·n⟩=7.9e-03, Len=sum([15.0, 16.5, 16.2, 16.0, 18.5, 20.8])=103.0, ϰ=[7.0, 33.3, 6.1, 6.2, 4.9, 19.3], ∫ϰ²/L=[1.1, 4.5, 1.5, 1.1, 1.0, 4.5], C-C-Sep=0.46, C-S-Sep=0.18, ║∇J║=4.3e+01
J=7.3e-02, Jf=5.0e-03, ⟨B·n⟩=7.3e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.7])=102.4, ϰ=[6.3, 27.3, 7.4, 5.8, 5.9, 15.3], ∫ϰ²/L=[1.0, 3.2, 1.6, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=3.8e-01
J=8.6e-02, Jf=4.9e-03, ⟨B·n⟩=7.2e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.7])=102.6, ϰ=[6.4, 27.9, 7.1, 5.8, 5.6, 16.3], ∫ϰ²/L=[1.0, 3.4, 1.6, 1.1, 1.1, 3.4], C-C-Sep=0.49, C-S-Sep=0.18, ║∇J║=1.1e+01
J=7.3e-02, Jf=5.0e-03, ⟨B·n⟩=7.3e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.7])=102.4, ϰ=[6.3, 27.3, 7.4, 5.8, 5.9, 15.4], ∫ϰ²/L=[1.0, 3.2, 1.6, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=4.1e-01
J=7.3e-02, Jf=5.0e-03, ⟨B·n⟩=7.2e-03, Len=sum([14.9, 16.5, 16.0, 16.0, 18.4, 20.6])=102.4, ϰ=[6.2, 27.6, 7.1, 5.8, 5.7, 16.8], ∫ϰ²/L=[1.0, 3.3, 1.6, 1.1, 1.1, 3.4], C-C-Sep=0.50, C-S-Sep=0.18, ║∇J║=4.3e-01
